timestamp_s,x_m,y_m,yaw_deg,speed_ms,speed_kmh,throttle,steer_cmd,lateral_error_m,heading_error_rad,target_x,target_y,lookahead_m,alpha_rad,predicted_cost,selected_steer_rad,latest_user_request,llm_status,llm_reason,active_target_speed_kmh,active_lookahead_base,active_lookahead_gain,active_stanley_k,active_softening_speed,active_Kp_cte,active_Kd_cte,active_K_heading,active_q_lateral,active_q_heading,active_r_steer,active_r_steer_change
0.0,-64.64484405517578,24.471010208129883,0.15919795632362366,0.0,0.0,0.45,0.0,0.03338373780209786,-7.022006780731116e-09,-64.64469146728516,24.504404067993164,0.0,-7.022006780731116e-09,0.011151731596328563,0.0,Improve tracking accuracy around bends while avoiding harsh steering corrections.,idle,,15.0,,,,,,,,1.0,0.5,0.1,0.2
0.05,-64.64484405517578,24.471010208129883,0.15919795632362366,0.0,0.0,0.45,0.0,0.03338373780209786,-7.022006780731116e-09,-64.64469146728516,24.504404067993164,0.0,-7.022006780731116e-09,0.011151731596328563,0.0,Improve tracking accuracy around bends while avoiding harsh steering corrections.,idle,,15.0,,,,,,,,1.0,0.5,0.1,0.2
0.1,-64.64484405517578,24.471010208129883,0.15919795632362366,0.0,0.0,0.45,0.0,0.03338373780209786,-7.022006780731116e-09,-64.64469146728516,24.504404067993164,0.0,-7.022006780731116e-09,0.011151731596328563,0.0,Improve tracking accuracy around bends while avoiding harsh steering corrections.,idle,,15.0,,,,,,,,1.0,0.5,0.1,0.2
0.15000000000000002,-64.64484405517578,24.471010208129883,0.15919795632362366,0.0,0.0,0.45,0.0,0.03338373780209786,-7.022006780731116e-09,-64.64469146728516,24.504404067993164,0.0,-7.022006780731116e-09,0.011151731596328563,0.0,Improve tracking accuracy around bends while avoiding harsh steering corrections.,idle,,15.0,,,,,,,,1.0,0.5,0.1,0.2
0.2,-64.64484405517578,24.471010208129883,0.15919795632362366,0.0,0.0,0.45,0.0,0.03338373780209786,-7.022006780731116e-09,-64.64469146728516,24.504404067993164,0.0,-7.022006780731116e-09,0.011151731596328563,0.0,Improve tracking accuracy around bends while avoiding harsh steering corrections.,idle,,15.0,,,,,,,,1.0,0.5,0.1,0.2
0.25,-64.64484405517578,24.471010208129883,0.15919795632362366,8.429458743903855e-06,3.034605147805388e-05,0.45,0.0,0.03338373780209786,-7.022006780731116e-09,-64.64469146728516,24.504404067993164,0.0,-7.022006780731116e-09,0.01115170911791208,0.0,Improve tracking accuracy around bends while avoiding harsh steering corrections.,idle,,15.0,,,,,,,,1.0,0.5,0.1,0.2
0.30000000000000004,-64.64484405517578,24.471010208129883,0.15919795632362366,1.4707207579118263e-06,5.294594728482575e-06,0.45,0.0,0.03338373780209786,-7.022006780731116e-09,-64.64469146728516,24.504404067993164,0.0,-7.022006780731116e-09,0.011151727635028575,0.0,Improve tracking accuracy around bends while avoiding harsh steering corrections.,idle,,15.0,,,,,,,,1.0,0.5,0.1,0.2
0.35000000000000003,-64.64484405517578,24.471010208129883,0.15919795632362366,1.2791892625901028e-07,4.60508134532437e-07,0.45,0.0,0.03338373780209786,-7.022006780731116e-09,-64.64469146728516,24.504404067993164,0.0,-7.022006780731116e-09,0.011151731251129803,0.0,Improve tracking accuracy around bends while avoiding harsh steering corrections.,idle,,15.0,,,,,,,,1.0,0.5,0.1,0.2
0.4,-64.64484405517578,24.471010208129883,0.15919795632362366,8.543317810201177e-08,3.075594411672424e-07,0.45,0.0,0.03338373780209786,-7.022006780731116e-09,-64.64469146728516,24.504404067993164,0.0,-7.022006780731116e-09,0.011151731365758612,0.0,Improve tracking accuracy around bends while avoiding harsh steering corrections.,idle,,15.0,,,,,,,,1.0,0.5,0.1,0.2
0.45,-64.64484405517578,24.471010208129883,0.15919795632362366,1.8543981038966935e-07,6.675833174028097e-07,0.45,0.0,0.03338373780209786,-7.022006780731116e-09,-64.64469146728516,24.504404067993164,0.0,-7.022006780731116e-09,0.011151731095939435,0.0,Improve tracking accuracy around bends while avoiding harsh steering corrections.,idle,,15.0,,,,,,,,1.0,0.5,0.1,0.2
