timestamp_s,x_m,y_m,yaw_deg,speed_ms,speed_kmh,throttle,steer_cmd,lateral_error_m,heading_error_rad,target_x,target_y,lookahead_m,alpha_rad,predicted_cost,selected_steer_rad,latest_user_request,llm_status,llm_reason,active_target_speed_kmh,active_lookahead_base,active_lookahead_gain,active_stanley_k,active_softening_speed,active_Kp_cte,active_Kd_cte,active_K_heading,active_q_lateral,active_q_heading,active_r_steer,active_r_steer_change
93.9,-110.62490844726562,100.69300842285156,72.31585693359375,3.3927548865462067,12.213917591566345,0.19347794503011506,0.0,0.07737584132634936,-0.0022391858445387487,-110.91382598876953,100.07758331298828,0.0,-0.0022391858445387487,4.284523905855787,0.0,,,,,,,,,,,,,,,
93.95,-110.57057189941406,100.85367584228516,72.21307373046875,3.3921803353641504,12.211849207310943,0.19362158282562913,0.0,0.07758888657282352,-0.0004452805342614052,-110.91382598876953,100.07758331298828,0.0,-0.0004452805342614052,3.9749898506444805,0.0,,,,,,,,,,,,,,,
94.0,-110.51811218261719,101.01496887207031,72.19862365722656,3.392893651473609,12.214417145304994,0.19344325379826444,0.0,0.07582358775366616,-0.0001930791790307751,-110.91382598876953,100.07758331298828,0.0,-0.0001930791790307751,3.2621855327271243,0.0,,,,,,,,,,,,,,,
94.05000000000001,-110.46607971191406,101.17646026611328,72.1973648071289,3.3937243738922507,12.217407746012103,0.19323557319360407,0.0,0.0735900765594742,-0.028124712165945365,-110.22865295410156,102.11198425292969,0.0,-0.028124712165945365,3.1236574528038634,0.0,,,,,,,,,,,,,,,
94.10000000000001,-110.41414642333984,101.33802795410156,72.19658660888672,3.3944904946004186,12.220165780561507,0.19304404301656208,0.0,0.07123821965118367,-0.02811113004438592,-110.22865295410156,102.11198425292969,0.0,-0.02811113004438592,2.837697866215759,0.0,,,,,,,,,,,,,,,
94.15,-110.36223602294922,101.49964904785156,72.19712829589844,3.3951815741813123,12.222653667052725,0.19287127312133867,-0.07142857142857144,0.06884762580890853,-0.028120584266255744,-110.22865295410156,102.11198425292969,0.0,-0.028120584266255744,3.122760715215983,-0.05,,,,,,,,,,,,,,,
94.2,-110.307861328125,101.66030883789062,72.06708526611328,3.3910366137114503,12.20773180936122,0.19390751323880417,-0.07142857142857144,0.06909925787986305,-0.025850905227235543,-110.22865295410156,102.11198425292969,0.0,-0.025850905227235543,3.2538422026976845,-0.05,,,,,,,,,,,,,,,
94.25,-110.25059509277344,101.81982421875,71.8266372680664,3.390796936823914,12.20686897256609,0.19396743246068826,0.0,0.07245645797679852,-0.021654295981488714,-110.22865295410156,102.11198425292969,0.0,-0.021654295981488714,3.9658289298922993,0.0,,,,,,,,,,,,,,,
94.30000000000001,-110.19511413574219,101.97999572753906,71.72525787353516,3.390312766952012,12.205125961027242,0.19408847492866377,-0.07142857142857144,0.07391233754751875,-0.019884891753240153,-110.22865295410156,102.11198425292969,0.0,-0.019884891753240153,4.277844631166764,-0.05,,,,,,,,,,,,,,,
94.35000000000001,-110.13888549804688,102.13982391357422,71.5826187133789,3.387739866747238,12.195863520290056,0.1947316999798573,-0.07142857142857144,0.07461817497702815,-0.017395368766234043,-110.22865295410156,102.11198425292969,0.0,-0.017395368766234043,4.675097711295498,-0.05,,,,,,,,,,,,,,,
